,,,,工科试验班类(卓越计划),2,2,614,4
,,,,理科试验班,1,1,629,1
,,,,理科试验班,1,1,622,1
,,,,数学类,4,4,646,1
,,,,应用物理学,2,2,618,1
,,,,应用物理学,2,2,617,2
,,,,应用物理学,2,2,615,1
,,,,应用化学,1,1,632,1
,,,,应用化学,1,1,615,1
,,,,生物技术,1,1,619,1
,,,,机械类,9,10,622,1
,,,,材料科学与工程,10,10,625,1
,,,,材料科学与工程,10,10,620,1
,,,,材料科学与工程,10,10,618,2
,,,,材料科学与工程,10,10,617,3
,,,,材料科学与工程,10,10,615,2
,,,,材料科学与工程,10,10,614,1
,,,,冶金工程,1,1,629,1
,,,,冶金工程,1,1,625,1
,,,,冶金工程,1,1,623,1
,,,,冶金工程,1,1,621,1
,,,,冶金工程,1,1,620,1
,,,,冶金工程,1,1,619,1
,,,,冶金工程,1,1,617,3
,,,,冶金工程,1,1,615,1
,,,,能源动力类,6,6,616,1
,,,,通信工程,2,2,619,1
,,,,通信工程,2,2,617,2
,,,,通信工程,2,2,616,1
,,,,通信工程,2,2,615,1
,,,,通信工程,2,2,614,1
,,,,自动化类,10,10,618,1
,,,,自动化类,10,10,616,1
,,,,计算机类,4,4,620,1
,,,,计算机类,4,4,619,3
,,,,计算机类,4,4,617,1
,,,,计算机类,4,4,616,2
,,,,计算机类,4,4,615,3
,,,,土木类,5,5,621,1
,,,,土木类,5,5,620,2
,,,,土木类,5,5,619,1
,,,,矿业类,2,1,620,1
,,,,矿业类,2,1,616,2
,,,,矿业类,2,1,615,1
,,,,矿业类,2,1,614,1
,,,,管理科学与工程类,2,3.,615,1
,,,,工商管理类,5,5,619,1
,,,,工商管理类,5,5,618,1
,,,,工商管理类,5,5,615,1
2019,北京科技大学,8,本科第一批预科,理工类,4,4,588,1
2019,北京科技大学,8,本科第一批预科,理工类,4,4,586,1
2019,北京科技大学,8,本科第一批预科,理工类,4,4,570,1
2019,北京科技大学,8,本科第一批预科,理工类,4,4,569,1
2019,北京科技大学,8,本科第一批预科,少数民族预科班(机械类),2,2,588,1
2019,北京科技大学,8,本科第一批预科,少数民族预科班(机械类),2,2,586,1
2019,北京科技大学,8,本科第一批预科,少数民族预科班(冶金工程),2,2_,570,1
2019,北方工业大学,0,本科第一批,理工类,52,52,582,1
2019,北方工业大学,0,本科第一批,理工类,52,52,578,1
2019,北方工业大学,0,本科第一批,理工类,52,52,576,2
2019,北方工业大学,0,本科第一批,理工类,52,52,574,1
2019,北方工业大学,0,本科第一批,理工类,52,52,573,2
2019,北方工业大学,0,本科第一批,理工类,52,52,572,1
2019,北方工业大学,0,本科第一批,理工类,52,52,571,1
2019,北方工业大学,0,本科第一批,理工类,52,52,569,2
2019,北方工业大学,0,本科第一批,理工类,52,52,566,4
2019,北方工业大学,0,本科第一批,理工类,52,52,565,2
2019,北方工业大学,0,本科第一批,理工类,52,52,564,2
2019,北方工业大学,0,本科第一批,理工类,52,52,563,2
2019,北方工业大学,0,本科第一批,理工类,52,52,562,2
2019,北方工业大学,0,本科第一批,理工类,52,52,561,4
2019,北方工业大学,0,本科第一批,理工类,52,52,560,2
2019,北方工业大学,0,本科第一批,理工类,52,52,559,2
2019,北方工业大学,0,本科第一批,理工类,52,52,558,4
2019,北方工业大学,0,本科第一批,理工类,52,52,557,1
2019,北方工业大学,0,本科第一批,理工类,52,52,556,4
2019,北方工业大学,0,本科第一批,理工类,52,52,555,8
2019,北方工业大学,0,本科第一批,理工类,52,52,554,3
2019,北方工业大学,0,本科第一批,理工类,52,52,553,1
2019,北方工业大学,0,本科第一批,信息与计算科学,2,2,569,1
2019,北方工业大学,0,本科第一批,信息与计算科学,2,2,566,1
2019,北方工业大学,0,本科第一批,统计学,4,4,562,1
2019,北方工业大学,0,本科第一批,统计学,4,4,561,1
2019,北方工业大学,0,本科第一批,统计学,4,4,560,1
2019,北方工业大学,0,本科第一批,统计学,4,4,556,1
2019,北方工业大学,0,本科第一批,机械电子工程,2,2,557,1
2019,北方工业大学,0,本科第一批,机械电子工程,2,2,554,1
2019,北方工业大学,0,本科第一批,工业设计,2,2,566,1
2019,北方工业大学,0,本科第一批,工业设计,2,2,556,1
2019,北方工业大学,0,本科第一批,材料科学与工程,2,2,563,1
2019,北方工业大学,0,本科第一批,材料科学与工程,2,2,555,1
2019,北方工业大学,0,本科第一批,新能源科学与工程(智能电网),1,1,565,1
2019,北方工业大学,0,本科第一批,电气工程及其自动化,2,2,571,1
2019,北方工业大学,0,本科第一批,电气工程及其自动化,2,2,566,1
2019,北方工业大学,0,本科第一批,电子信息工程,3,3,563,1
2019,北方工业大学,0,本科第一批,电子信息工程,3,3,561,1
2019,北方工业大学,0,本科第一批,电子信息工程,3,3,558,1
2019,北方工业大学,0,本科第一批,电子信息工程(理工科实验班),1,1,569,1
2019,北方工业大学,0,本科第一批,通信工程,2,2,561,1
2019,北方工业大学,0,本科第一批,通信工程,2,2,559,1
2019,北方工业大学,0,本科第一批,微电子科学与工程(集成电路设计与测 试),1,1,560,1
2019,北方工业大学,0,本科第一批,自动化(创新实验班),1,1,574,1
2019,北方工业大学,0,本科第一批,计算机科学与技术,2,2,576,1
2019,北方工业大学,0,本科第一批,计算机科学与技术,2,2,572,1
2019,北方工业大学,0,本科第一批,数字媒体技术,2,2,582,1
2019,北方工业大学,0,本科第一批,数字媒体技术,2,2,573,1
2019,北方工业大学,0,本科第一批,数据科学与大数据技术,1,1,576,1
2019,北方工业大学,0,本科第一批,土木工程,2,6,561,1
2019,北方工业大学,0,本科第一批,土木工程,2,6,559,1
2019,北方工业大学,0,本科第一批,土木工程,2,6,555,2
2019,北方工业大学,0,本科第一批,土木工程,2,6,554,2
2019,北方工业大学,0,本科第一批,城市地下空间工程(智慧城市),4.,1,555,1
2019,北方工业大学,0,本科第一批,智能建造,2,1,555,1
2019,北方工业大学,0,本科第一批,交通设备与控制工程(智能交通),2,2,558,1
2019,北方工业大学,0,本科第一批,交通设备与控制工程(智能交通),2,2,555,1
2019,北方工业大学,0,本科第一批,建筑学,2,4,565,1
2019,北方工业大学,0,本科第一批,建筑学,2,4,564,1
2019,北方工业大学,0,本科第一批,建筑学,2,4,562,1
2019,北方工业大学,0,本科第一批,建筑学,2,4,556,1
2019,北方工业大学,0,本科第一批,城乡规划,2,2,558,1
2019,北方工业大学,0,本科第一批,城乡规划,2,2,555,1
2019,北方工业大学,0,本科第一批,风景园林,2,1,556,1
2019,北方工业大学,0,本科第一批,工商管理,4,3,558,1
2019,北方工业大学,0,本科第一批,工商管理,4,3,555,1
2019,北方工业大学,0,本科第一批,工商管理,4,3,553,1
2019,北方工业大学,0,本科第一批,会计学,4,4,578,1
2019,北方工业大学,0,本科第一批,会计学,4,4,573,1
2019,北方工业大学,0,本科第一批,会计学,4,4,566,1
2019,北京化工大学,0,本科第一批.,理工类,97,100,614,2
2019,北京化工大学,0,本科第一批.,理工类,97,100,613,1
2019,北京化工大学,0,本科第一批.,理工类,97,100,612,1
2019,北京化工大学,0,本科第一批.,理工类,97,100,610,3
2019,北京化工大学,0,本科第一批.,理工类,97,100,609,1
2019,北京化工大学,0,本科第一批.,理工类,97,100,608,1
2019,北京化工大学,0,本科第一批.,理工类,97,100,607,2
2019,北京化工大学,0,本科第一批.,理工类,97,100,606,3
2019,北京化工大学,0,本科第一批.,理工类,97,100,605,2
2019,北京化工大学,0,本科第一批.,理工类,97,100,604,6
2019,北京化工大学,0,本科第一批.,理工类,97,100,603,6
2019,北京化工大学,0,本科第一批.,理工类,97,100,602,10
2019,北京化工大学,0,本科第一批.,理工类,97,100,601,10
2019,北京化工大学,0,本科第一批.,理工类,97,100,600,13
2019,北京化工大学,0,本科第一批.,理工类,97,100,599,9
2019,北京化工大学,0,本科第一批.,理工类,97,100,598,13
2019,北京化工大学,0,本科第一批.,理工类,97,100,597,17
2019,北京化工大学,0,本科第一批.,工科试验班(大数据技术),1,1,606,1
2019,北京化工大学,0,本科第一批.,工科试验班(绿色化工与新能源类 ),8,8,612,1
2019,北京化工大学,0,本科第一批.,工科试验班(绿色化工与新能源类 ),8,8,610,1
2019,北京化工大学,0,本科第一批.,工科试验班(绿色化工与新能源类 ),8,8,607,1
2019,北京化工大学,0,本科第一批.,工科试验班(绿色化工与新能源类 ),8,8,606,1
2019,北京化工大学,0,本科第一批.,工科试验班(绿色化工与新能源类 ),8,8,604,3
2019,北京化工大学,0,本科第一批.,工科试验班(绿色化工与新能源类 ),8,8,602,1
2019,北京化工大学,0,本科第一批.,工科试验班(生工高精尖班),1,2,610,1
2019,北京化工大学,0,本科第一批.,工科试验班(生工高精尖班),1,2,603,1
2019,北京化工大学,0,本科第一批.,理科试验班(化学优培计划),1,1,610,1
2019,北京化工大学,0,本科第一批.,国际经济与贸易,3,4,600,2
2019,北京化工大学,0,本科第一批.,国际经济与贸易,3,4,598,1
2019,北京化工大学,0,本科第一批.,国际经济与贸易,3,4,597,1
2019,北京化工大学,0,本科第一批.,数学类,4,4,613,1
2019,北京化工大学,0,本科第一批.,数学类,4,4,599,1
2019,北京化工大学,0,本科第一批.,数学类,4,4,598,1
2019,北京化工大学,0,本科第一批.,数学类,4,4,597,1
2019,北京化工大学,0,本科第一批.,化学类,8,8,605,1
2019,北京化工大学,0,本科第一批.,化学类,8,8,602,1
2019,北京化工大学,0,本科第一批.,化学类,8,8,601,2
2019,北京化工大学,0,本科第一批.,化学类,8,8,599,1
2019,北京化工大学,0,本科第一批.,化学类,8,8,598,3
2019,北京化工大学,0,本科第一批.,机械类(高端装备与智能制造、机器人),12,12,614,1
2019,北京化工大学,0,本科第一批.,机械类(高端装备与智能制造、机器人),12,12,604,1
2019,北京化工大学,0,本科第一批.,机械类(高端装备与智能制造、机器人),12,12,603,1
2019,北京化工大学,0,本科第一批.,机械类(高端装备与智能制造、机器人),12,12,601,3
2019,北京化工大学,0,本科第一批.,机械类(高端装备与智能制造、机器人),12,12,600,2
2019,北京化工大学,0,本科第一批.,机械类(高端装备与智能制造、机器人),12,12,599,1
2019,北京化工大学,0,本科第一批.,机械类(高端装备与智能制造、机器人),12,12,598,3
2019,北京化工大学,0,本科第一批.,材料类(先进材料及绿色制造),15,15,602,1
2019,北京化工大学,0,本科第一批.,材料类(先进材料及绿色制造),15,15,601,2
2019,北京化工大学,0,本科第一批.,材料类(先进材料及绿色制造),15,15,600,4
2019,北京化工大学,0,本科第一批.,材料类(先进材料及绿色制造),15,15,599,4
2019,北京化工大学,0,本科第一批.,材料类(先进材料及绿色制造),15,15,598,4
2019,北京化工大学,0,本科第一批.,电子科学与技术,4,5,602,2
2019,北京化工大学,0,本科第一批.,电子科学与技术,4,5,600,1
2019,北京化工大学,0,本科第一批.,电子科学与技术,4,5,599,2
2019,北京化工大学,0,本科第一批.,自动化类,12,12,609,1
2019,北京化工大学,0,本科第一批.,自动化类,12,12,608,1
2019,北京化工大学,0,本科第一批.,自动化类,12,12,603,2
2019,北京化工大学,0,本科第一批.,自动化类,12,12,602,3
2019,北京化工大学,0,本科第一批.,自动化类,12,12,601,2
2019,北京化工大学,0,本科第一批.,自动化类,12,12,600,3
2019,北京化工大学,0,本科第一批.,计算机类,8,8,614,1
2019,北京化工大学,0,本科第一批.,计算机类,8,8,607,1
2019,北京化工大学,0,本科第一批.,计算机类,8,8,606,1
2019,北京化工大学,0,本科第一批.,计算机类,8,8,605,1
2019,北京化工大学,0,本科第一批.,计算机类,8,8,604,2
2019,北京化工大学,0,本科第一批.,计算机类,8,8,603,1
2019,北京化工大学,0,本科第一批.,计算机类,8,8,602,1
2019,北京化工大学,0,本科第一批.,制药工程,4,4,603,1
2019,北京化工大学,0,本科第一批.,制药工程,4,4,601,1
2019,北京化工大学,0,本科第一批.,制药工程,4,4,597,2
2019,北京化工大学,0,本科第一批.,环境工程,3,3,598,1
2019,北京化工大学,0,本科第一批.,环境工程,3,3,597,2
2019,北京化工大学,0,本科第一批.,生物工程类(绿色生物制造与生物安全),7,7,602,1
2019,北京化工大学,0,本科第一批.,生物工程类(绿色生物制造与生物安全),7,7,597,6
2019,北京化工大学,0,本科第一批.,管理科学与工程类,4,4,597,4
2019,北京化工大学,0,本科第一批.,工商管理类,2,2,600,1
2019,北京化工大学,0,本科第一批.,工商管理类,2,2,597,1
2019,北京化工大学,0,本科第一批., 文史类,14,14,587,1
2019,北京化工大学,0,本科第一批., 文史类,14,14,582,1
2019,北京化工大学,0,本科第一批., 文史类,14,14,581,1
2019,北京化工大学,0,本科第一批., 文史类,14,14,579,1
2019,北京化工大学,0,本科第一批., 文史类,14,14,578,1
2019,北京化工大学,0,本科第一批., 文史类,14,14,576,2
2019,北京化工大学,0,本科第一批., 文史类,14,14,575,2
2019,北京化工大学,0,本科第一批., 文史类,14,14,573,3
2019,北京化工大学,0,本科第一批., 文史类,14,14,572,1
2019,北京化工大学,0,本科第一批., 文史类,14,14,571,1
2019,北京化工大学,0,本科第一批.,法学,2,3,582,1
2019,北京化工大学,0,本科第一批.,法学,2,3,576,1
2019,北京化工大学,0,本科第一批.,法学,2,3,575,1
2019,北京化工大学,0,本科第一批.,英语,4,6,587,1
2019,北京化工大学,0,本科第一批.,英语,4,6,578,1
2019,北京化工大学,0,本科第一批.,英语,4,6,573,3
2019,北京化工大学,0,本科第一批.,英语,4,6,572,1
2019,北京化工大学,0,本科第一批.,工商管理类,4,4,581,1
2019,北京化工大学,0,本科第一批.,工商管理类,4,4,579,1
2019,北京化工大学,0,本科第一批.,工商管理类,4,4,576,1
2019,北京化工大学,0,本科第一批.,工商管理类,4,4,575,1
2019,北京化工大学,0,本科第一批预科,理工类,3,3,549,1
2019,北京化工大学,0,本科第一批预科,理工类,3,3,545,1
2019,北京化工大学,0,本科第一批预科,理工类,3,3,536,1
2019,北京化工大学,0,本科第一批预科,少数民族预科班(工商管理类),1,1,549,1
2019,北京化工大学,0,本科第一批预科,少数民族预科班(公共管理类),1,1,536,1
2019,北京工商大学,1,本科第一批,理工类,27.,27,575,1
2019,北京工商大学,1,本科第一批,理工类,27.,27,568,1
2019,北京工商大学,1,本科第一批,理工类,27.,27,564,1
2019,北京工商大学,1,本科第一批,理工类,27.,27,562,1
2019,北京工商大学,1,本科第一批,理工类,27.,27,561,1
2019,北京工商大学,1,本科第一批,理工类,27.,27,558,1
2019,北京工商大学,1,本科第一批,理工类,27.,27,557,1
2019,北京工商大学,1,本科第一批,理工类,27.,27,556,4
2019,北京工商大学,1,本科第一批,理工类,27.,27,555,1
2019,北京工商大学,1,本科第一批,理工类,27.,27,554,4
2019,北京工商大学,1,本科第一批,理工类,27.,27,553,2
2019,北京工商大学,1,本科第一批,理工类,27.,27,552,3
2019,北京工商大学,1,本科第一批,理工类,27.,27,551,2
2019,北京工商大学,1,本科第一批,理工类,27.,27,550,1
2019,北京工商大学,1,本科第一批,理工类,27.,27,549,4
2019,北京工商大学,1,本科第一批,理工类,27.,27,548,1
2019,北京工商大学,1,本科第一批,金融工程,3,3,568,1
2019,北京工商大学,1,本科第一批,金融工程,3,3,564,1
2019,北京工商大学,1,本科第一批,金融工程,3,3,561,1
2019,北京工商大学,1,本科第一批,新闻传播学类,2,2,554,2
2019,北京工商大学,1,本科第一批,化学,3,3,554,1
2019,北京工商大学,1,本科第一批,化学,3,3,552,1
2019,北京工商大学,1,本科第一批,化学,3,3,549,1
2019,北京工商大学,1,本科第一批,应用化学,5,5,551,1
2019,北京工商大学,1,本科第一批,应用化学,5,5,550,1
2019,北京工商大学,1,本科第一批,应用化学,5,5,549,2
2019,北京工商大学,1,本科第一批,应用化学,5,5,548,1
2019,北京工商大学,1,本科第一批,生物技术(化妆品),3,3,556,1
2019,北京工商大学,1,本科第一批,生物技术(化妆品),3,3,553,2
2019,北京工商大学,1,本科第一批,电子信息类(自动化与电气工程类),6,6,558,1
2019,北京工商大学,1,本科第一批,电子信息类(自动化与电气工程类),6,6,556,2
2019,北京工商大学,1,本科第一批,电子信息类(自动化与电气工程类),6,6,554,1
2019,北京工商大学,1,本科第一批,电子信息类(自动化与电气工程类),6,6,552,2
2019,北京工商大学,1,本科第一批,计算机类(经济信息管理类),5,5,575,1
2019,北京工商大学,1,本科第一批,计算机类(经济信息管理类),5,5,562,1
2019,北京工商大学,1,本科第一批,计算机类(经济信息管理类),5,5,557,1
2019,北京工商大学,1,本科第一批,计算机类(经济信息管理类),5,5,556,1
2019,北京工商大学,1,本科第一批,计算机类(经济信息管理类),5,5,555,1
2019,北京工商大学,1,本科第一批,文史类,6,7,578,1
2019,北京工商大学,1,本科第一批,文史类,6,7,573,1
2019,北京工商大学,1,本科第一批,文史类,6,7,571,1
2019,北京工商大学,1,本科第一批,文史类,6,7,570,2
2019,北京工商大学,1,本科第一批,文史类,6,7,569,1
2019,北京工商大学,1,本科第一批,文史类,6,7,565,1
2019,北京工商大学,1,本科第一批,法,2,3,570,1
2019,北京工商大学,1,本科第一批,法,2,3,569,1
2019,北京工商大学,1,本科第一批,法,2,3,565,1
2019,北京工商大学,1,本科第一批,外国语言文学类,3,3,573,1
2019,北京工商大学,1,本科第一批,外国语言文学类,3,3,571,1
2019,北京工商大学,1,本科第一批,外国语言文学类,3,3,570,1
2019,北京服装学院,2,本科第二批,理工类,11,11,520,1
2019,北京服装学院,2,本科第二批,理工类,11,11,512,1
2019,北京服装学院,2,本科第二批,理工类,11,11,504,1
2019,北京服装学院,2,本科第二批,理工类,11,11,503,2
2019,北京服装学院,2,本科第二批,理工类,11,11,502,1
2019,北京服装学院,2,本科第二批,理工类,11,11,498,1
2019,北京服装学院,2,本科第二批,理工类,11,11,492,1
2019,北京服装学院,2,本科第二批,理工类,11,11,490,2
2019,北京服装学院,2,本科第二批,理工类,11,11,487,1
2019,北京服装学院,2,本科第二批,广告学,1,1,503,1
2019,北京服装学院,2,本科第二批,高分子材料与工程,3,3,503,1
2019,北京服装学院,2,本科第二批,高分子材料与工程,3,3,498,1
2019,北京服装学院,2,本科第二批,高分子材料与工程,3,3,492,1
2019,北京服装学院,2,本科第二批,服装设计与工程,2,2,520,1
2019,北京服装学院,2,本科第二批,服装设计与工程,2,2,512,1
2019,北京服装学院,2,本科第二批,轻化工程,3,3,504,1
2019,北京服装学院,2,本科第二批,轻化工程,3,3,490,1
2019,北京服装学院,2,本科第二批,轻化工程,3,3,487,1
2019,北京服装学院,2,本科第二批,工商管理类,2,21,502,1
2019,北京服装学院,2,本科第二批,工商管理类,2,21,490,1
2019,北京服装学院,2,本科第二批, 文史类,8,8,526,1
2019,北京服装学院,2,本科第二批, 文史类,8,8,525,1
2019,北京服装学院,2,本科第二批, 文史类,8,8,522,1
2019,北京服装学院,2,本科第二批, 文史类,8,8,521,1
2019,北京服装学院,2,本科第二批, 文史类,8,8,512,1
2019,北京服装学院,2,本科第二批, 文史类,8,8,511,1
2019,北京服装学院,2,本科第二批, 文史类,8,8,510,1
2019,北京服装学院,2,本科第二批, 文史类,8,8,505,1
2019,北京服装学院,2,本科第二批,国际经济与贸易,1,1,526,1
2019,北京服装学院,2,本科第二批,广告学,1,1,522,1
2019,北京服装学院,2,本科第二批,传播学,1,1,525,1
2019,北京服装学院,2,本科第二批,信息管理与信息系统,1,1,521,1
2019,北京服装学院,2,本科第二批,工商管理类,4,4,512,1
2019,北京服装学院,2,本科第二批,工商管理类,4,4,511,1
2019,北京服装学院,2,本科第二批,工商管理类,4,4,510,1
2019,北京邮电大学,3,本科第一批,理工类,108,109,673,1
2019,北京邮电大学,3,本科第一批,理工类,108,109,660,1
2019,北京邮电大学,3,本科第一批,理工类,108,109,658,1
2019,北京邮电大学,3,本科第一批,理工类,108,109,657,1
2019,北京邮电大学,3,本科第一批,理工类,108,109,656,3
2019,北京邮电大学,3,本科第一批,理工类,108,109,655,2
2019,北京邮电大学,3,本科第一批,理工类,108,109,654,2
2019,北京邮电大学,3,本科第一批,理工类,108,109,653,2
2019,北京邮电大学,3,本科第一批,理工类,108,109,652,3
2019,北京邮电大学,3,本科第一批,理工类,108,109,651,1
2019,北京邮电大学,3,本科第一批,理工类,108,109,650,3
2019,北京邮电大学,3,本科第一批,理工类,108,109,649,1
2019,北京邮电大学,3,本科第一批,理工类,108,109,648,4
2019,北京邮电大学,3,本科第一批,理工类,108,109,647,6
2019,北京邮电大学,3,本科第一批,理工类,108,109,646,6
2019,北京邮电大学,3,本科第一批,理工类,108,109,645,7
2019,北京邮电大学,3,本科第一批,理工类,108,109,644,7
2019,北京邮电大学,3,本科第一批,理工类,108,109,643,2
2019,北京邮电大学,3,本科第一批,理工类,108,109,642,6
2019,北京邮电大学,3,本科第一批,理工类,108,109,641,7
2019,北京邮电大学,3,本科第一批,理工类,108,109,640,6
2019,北京邮电大学,3,本科第一批,理工类,108,109,639,8
2019,北京邮电大学,3,本科第一批,理工类,108,109,638,8
2019,北京邮电大学,3,本科第一批,理工类,108,109,637,10
2019,北京邮电大学,3,本科第一批,理工类,108,109,636,9
2019,北京邮电大学,3,本科第一批,理工类,108,109,635,3
2019,北京邮电大学,3,本科第一批,科技与创意设计试验班,6,6,642,1
2019,北京邮电大学,3,本科第一批,科技与创意设计试验班,6,6,640,1
2019,北京邮电大学,3,本科第一批,科技与创意设计试验班,6,6,639,1
2019,北京邮电大学,3,本科第一批,科技与创意设计试验班,6,6,638,1
2019,北京邮电大学,3,本科第一批,科技与创意设计试验班,6,6,637,1
2019,北京邮电大学,3,本科第一批,科技与创意设计试验班,6,6,635,1
2019,北京邮电大学,3,本科第一批,理科试验班(数学与信息科学),4,5,673,1
2019,北京邮电大学,3,本科第一批,理科试验班(数学与信息科学),4,5,641,1
2019,北京邮电大学,3,本科第一批,理科试验班(数学与信息科学),4,5,640,1
2019,北京邮电大学,3,本科第一批,理科试验班(数学与信息科学),4,5,637,1
2019,北京邮电大学,3,本科第一批,理科试验班(数学与信息科学),4,5,636,1
2019,北京邮电大学,3,本科第一批,理科试验班(信息与通信基础科学),4,4,638,1
2019,北京邮电大学,3,本科第一批,理科试验班(信息与通信基础科学),4,4,637,1
2019,北京邮电大学,3,本科第一批,理科试验班(信息与通信基础科学),4,4,636,2
2019,北京邮电大学,3,本科第一批,经济学,2,2,638,1
2019,北京邮电大学,3,本科第一批,经济学,2,2,636,1
2019,北京邮电大学,3,本科第一批,电子信息类,13,16,645,2
2019,北京邮电大学,3,本科第一批,电子信息类,13,16,644,1
2019,北京邮电大学,3,本科第一批,电子信息类,13,16,643,1
2019,北京邮电大学,3,本科第一批,电子信息类,13,16,642,1
2019,北京邮电大学,3,本科第一批,电子信息类,13,16,641,1
2019,北京邮电大学,3,本科第一批,电子信息类,13,16,640,1
2019,北京邮电大学,3,本科第一批,电子信息类,13,16,639,2
2019,北京邮电大学,3,本科第一批,电子信息类,13,16,638,1
2019,北京邮电大学,3,本科第一批,电子信息类,13,16,637,2
2019,北京邮电大学,3,本科第一批,电子信息类,13,16,636,3
2019,北京邮电大学,3,本科第一批,电子信息类,13,16,635,1
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,656,2
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,654,1
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,653,2
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,652,1
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,650,1
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,648,2
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,647,3
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,646,3
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,645,3
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,644,3
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,642,2
2019,北京邮电大学,3,本科第一批,通信工程(大类招生),26,26,641,3
2019,北京邮电大学,3,本科第一批,自动化类,7,8,645,1
2019,北京邮电大学,3,本科第一批,自动化类,7,8,644,1
2019,北京邮电大学,3,本科第一批,自动化类,7,8,642,1
2019,北京邮电大学,3,本科第一批,自动化类,7,8,637,3
2019,北京邮电大学,3,本科第一批,自动化类,7,8,636,1
2019,北京邮电大学,3,本科第一批,自动化类,7,8,635,1
2019,北京邮电大学,3,本科第一批,邮政工程(互联网与智慧物流),3,1,638,1
2019,北京邮电大学,3,本科第一批,计算机类,18,201,660,1
2019,北京邮电大学,3,本科第一批,计算机类,18,201,658,1
2019,北京邮电大学,3,本科第一批,计算机类,18,201,657,1
2019,北京邮电大学,3,本科第一批,计算机类,18,201,656,1
2019,北京邮电大学,3,本科第一批,计算机类,18,201,655,1
2019,北京邮电大学,3,本科第一批,计算机类,18,201,654,1
2019,北京邮电大学,3,本科第一批,计算机类,18,201,652,2
2019,北京邮电大学,3,本科第一批,计算机类,18,201,651,1
2019,北京邮电大学,3,本科第一批,计算机类,18,201,650,2
2019,北京邮电大学,3,本科第一批,计算机类,18,201,649,1
2019,北京邮电大学,3,本科第一批,计算机类,18,201,648,2
2019,北京邮电大学,3,本科第一批,计算机类,18,201,647,3
2019,北京邮电大学,3,本科第一批,计算机类,18,201,646,3
2019,北京邮电大学,3,本科第一批,软件工程,7,7:,645,1
2019,北京邮电大学,3,本科第一批,软件工程,7,7:,644,2
2019,北京邮电大学,3,本科第一批,软件工程,7,7:,642,1
2019,北京邮电大学,3,本科第一批,软件工程,7,7:,641,1
2019,北京邮电大学,3,本科第一批,软件工程,7,7:,639,2
2019,北京邮电大学,3,本科第一批,信息安全,3,3,655,1
2019,北京邮电大学,3,本科第一批,信息安全,3,3,643,1
2019,北京邮电大学,3,本科第一批,信息安全,3,3,640,1
2019,北京邮电大学,3,本科第一批,网络空间安全,4,4,639,3
2019,北京邮电大学,3,本科第一批,网络空间安全,4,4,638,1
2019,北京邮电大学,3,本科第一批,信息管理与信息系统,3,2,641,1
2019,北京邮电大学,3,本科第一批,信息管理与信息系统,3,2,637,1
2019,北京邮电大学,3,本科第一批,邮政管理(互联网与智慧物流),2,2,640,1
2019,北京邮电大学,3,本科第一批,邮政管理(互联网与智慧物流),2,2,638,1
2019,北京邮电大学,3,本科第一批,会计学,3,1,636,1
2019,北京邮电大学,3,本科第一批,电子商务,3,2,640,1
2019,北京邮电大学,3,本科第一批预科,理工类,6,6,620,1
2019,北京邮电大学,3,本科第一批预科,理工类,6,6,611,1
2019,北京邮电大学,3,本科第一批预科,理工类,6,6,602,1
2019,北京邮电大学,3,本科第一批预科,理工类,6,6,601,1
2019,北京邮电大学,3,本科第一批预科,理工类,6,6,600,1
2019,北京邮电大学,3,本科第一批预科,理工类,6,6,599,1
2019,北京邮电大学,3,本科第一批预科,少数 民族预科班,6,6,620,1
2019,北京邮电大学,3,本科第一批预科,少数 民族预科班,6,6,611,1
2019,北京邮电大学,3,本科第一批预科,少数 民族预科班,6,6,602,1
2019,北京邮电大学,3,本科第一批预科,少数 民族预科班,6,6,601,1
2019,北京邮电大学,3,本科第一批预科,少数 民族预科班,6,6,600,1
2019,北京印刷学院,5,本科第一批,理工类,2,2,527,2
2019,北京印刷学院,5,本科第一批,编辑出版学,2,2,527,2
2019,北京印刷学院,5,本科第一批,文史类,2,21,544,1
2019,北京印刷学院,5,本科第一批,文史类,2,21,543,1
2019,北京印刷学院,5,本科第一批,编辑出版学,2,2,544,1
2019,北京印刷学院,5,本科第二:批,理工类,25,24,525,1
2019,北京印刷学院,5,本科第二:批,理工类,25,24,514,1
2019,北京印刷学院,5,本科第二:批,理工类,25,24,508,1
2019,北京印刷学院,5,本科第二:批,理工类,25,24,499,1
2019,北京印刷学院,5,本科第二:批,理工类,25,24,488,1
2019,北京印刷学院,5,本科第二:批,理工类,25,24,486,3
2019,北京印刷学院,5,本科第二:批,理工类,25,24,484,1
2019,北京印刷学院,5,本科第二:批,理工类,25,24,483,1
