160,0,理工类,541,351,22884,22534
161,0,理工类,540,358,23242,22885
162,0,理工类,539,377,23619,23243
163,0,理工类,538,366,23985,23620
164,0,理工类,537,414,24399,23986
165,0,理工类,536,386,24785,24400
166,0,理工类,535,367,25152,24786
167,0,理工类,534,365,25517,25153
168,0,理工类,533,395,25912,25518
169,0,理工类,532,401,26313,25913
170,0,理工类,531,403,26716,26314
171,0,理工类,530,416,27132,26717
172,0,理工类,529,391,27523,27133
173,0,理工类,528,378,27901,27524
174,0,理工类,527,371,28272,27902
175,0,理工类,526,383,28655,28273
176,0,理工类,525,411,29066,28656
177,0,理工类,524,429,29495,29067
178,0,理工类,523,410,29905,29496
179,0,理工类,522,414,30319,29906
180,0,理工类,521,445,30764,30320
181,0,理工类,520,403,31167,30765
182,0,理工类,519,409,31576,31168
183,0,理工类,518,421,31997,31577
184,0,理工类,517,422,32419,31998
185,0,理工类,516,427,32846,32420
186,0,理工类,515,391,33237,32847
187,0,理工类,514,393,33630,33238
188,0,理工类,513,463,34093,33631
189,0,理工类,512,451,34544,34094
190,0,理工类,511,419,34963,34545
191,0,理工类,510,470,35433,34964
192,0,理工类,509,466,35899,35434
193,0,理工类,508,426,36325,35900
194,0,理工类,507,426,36751,36326
195,0,理工类,506,499,37250,36752
196,0,理工类,505,447,37697,37251
197,0,理工类,504,434,38131,37698
198,0,理工类,503,491,38622,38132
199,0,理工类,502,463,39085,38623
200,0,理工类,501,429,39514,39086
201,0,理工类,500,425,39939,39515
202,0,理工类,499,460,40399,39940
203,0,理工类,498,496,40895,40400
204,0,理工类,497,452,41347,40896
205,0,理工类,496,464,41811,41348
206,0,理工类,495,472,42283,41812
207,0,理工类,494,450,42733,42284
208,0,理工类,493,442,43175,42734
209,0,理工类,492,459,43634,43176
210,0,理工类,491,525,44159,43635
211,0,理工类,490,484,44643,44160
212,0,理工类,489,480,45123,44644
213,0,理工类,488,531,45654,45124
214,0,理工类,487,469,46123,45655
215,0,理工类,486,514,46637,46124
216,0,理工类,485,510,47147,46638
217,0,理工类,484,513,47660,47148
218,0,理工类,483,501,48161,47661
219,0,理工类,482,470,48631,48162
220,0,理工类,481,516,49147,48632
221,0,理工类,480,505,49652,49148
222,0,理工类,479,483,50135,49653
223,0,理工类,478,521,50656,50136
224,0,理工类,477,510,51166,50657
225,0,理工类,476,517,51683,51167
226,0,理工类,475,539,52222,51684
227,0,理工类,474,502,52724,52223
228,0,理工类,473,507,53231,52725
229,0,理工类,472,499,53730,53232
230,0,理工类,471,475,54205,53731
231,0,理工类,470,530,54735,54206
232,0,理工类,469,525,55260,54736
233,0,理工类,468,520,55780,55261
234,0,理工类,467,518,56298,55781
235,0,理工类,466,537,56835,56299
236,0,理工类,465,582,57417,56836
237,0,理工类,464,539,57956,57418
238,0,理工类,463,526,58482,57957
239,0,理工类,462,566,59048,58483
240,0,理工类,461,522,59570,59049
241,0,理工类,460,517,60087,59571
242,0,理工类,459,542,60629,60088
243,0,理工类,458,561,61190,60630
244,0,理工类,457,551,61741,61191
245,0,理工类,456,542,62283,61742
246,0,理工类,455,528,62811,62284
247,0,理工类,454,567,63378,62812
248,0,理工类,453,524,63902,63379
249,0,理工类,452,538,64440,63903
250,0,理工类,451,556,64996,64441
251,0,理工类,450,556,65552,64997
252,0,理工类,449,558,66110,65553
253,0,理工类,448,545,66655,66111
254,0,理工类,447,528,67183,66656
255,0,理工类,446,560,67743,67184
256,0,理工类,445,543,68286,67744
257,0,理工类,444,564,68850,68287
258,0,理工类,443,573,69423,68851
259,0,理工类,442,550,69973,69424
260,0,理工类,441,582,70555,69974
261,0,理工类,440,567,71122,70556
262,0,理工类,439,603,71725,71123
263,0,理工类,438,562,72287,71726
264,0,理工类,437,597,72884,72288
265,0,理工类,436,585,73469,72885
266,0,理工类,435,602,74071,73470
267,0,理工类,434,627,74698,74072
268,0,理工类,433,590,75288,74699
269,0,理工类,432,614,75902,75289
270,0,理工类,431,593,76495,75903
271,0,理工类,430,591,77086,76496
272,0,理工类,429,608,77694,77087
273,0,理工类,428,641,78335,77695
274,0,理工类,427,607,78942,78336
275,0,理工类,426,634,79576,78943
276,0,理工类,425,617,80193,79577
277,0,理工类,424,649,80842,80194
278,0,理工类,423,616,81458,80843
279,0,理工类,422,624,82082,81459
280,0,理工类,421,661,82743,82083
281,0,理工类,420,651,83394,82744
282,0,理工类,419,621,84015,83395
283,0,理工类,418,570,84585,84016
284,0,理工类,417,641,85226,84586
285,0,理工类,416,667,85893,85227
286,0,理工类,415,682,86575,85894
287,0,理工类,414,635,87210,86576
288,0,理工类,413,651,87861,87211
289,0,理工类,412,689,88550,87862
290,0,理工类,411,648,89198,88551
291,0,理工类,410,677,89875,89199
292,0,理工类,409,641,90516,89876
293,0,理工类,408,608,91124,90517
294,0,理工类,407,693,91817,91125
295,0,理工类,406,628,92445,91818
296,0,理工类,405,661,93106,92446
297,0,理工类,404,660,93766,93107
298,0,理工类,403,709,94475,93767
299,0,理工类,402,637,95112,94476
300,0,理工类,401,701,95813,95113
301,0,理工类,400,682,96495,95814
302,0,理工类,399,681,97176,96496
303,0,理工类,398,705,97881,97177
304,0,理工类,397,708,98589,97882
305,0,理工类,396,734,99323,98590
306,0,理工类,395,623,99946,99324
307,0,理工类,394,663,100609,99947
308,0,理工类,393,747,101356,100610
309,0,理工类,392,716,102072,101357
310,0,理工类,391,709,102781,102073
311,0,理工类,390,712,103493,102782
312,0,理工类,389,654,104147,103494
313,0,理工类,388,671,104818,104148
314,0,理工类,387,719,105537,104819
315,0,理工类,386,726,106263,105538
316,0,理工类,385,698,106961,106264
317,0,理工类,384,679,107640,106962
318,0,理工类,383,690,108330,107641
319,0,理工类,382,740,109070,108331
320,0,理工类,381,692,109762,109071
321,0,理工类,380,707,110469,109763
322,0,理工类,379,711,111180,110470
323,0,理工类,378,670,111850,111181
324,0,理工类,377,731,112581,111851
325,0,理工类,376,708,113289,112582
326,0,理工类,375,694,113983,113290
327,0,理工类,374,707,114690,113984
328,0,理工类,373,707,115397,114691
329,0,理工类,372,699,116096,115398
330,0,理工类,371,773,116869,116097
331,0,理工类,370,736,117605,116870
332,0,理工类,369,738,118343,117606
333,0,理工类,368,710,119053,118344
334,0,理工类,367,718,119771,119054
335,0,理工类,366,739,120510,119772
336,0,理工类,365,689,121199,120511
337,0,理工类,364,719,121918,121200
338,0,理工类,363,717,122635,121919
339,0,理工类,362,725,123360,122636
340,0,理工类,361,685,124045,123361
341,0,理工类,360,724,124769,124046
342,0,理工类,359,737,125506,124770
343,0,理工类,358,710,126216,125507
344,0,理工类,357,699,126915,126217
345,0,理工类,356,718,127633,126916
346,0,理工类,355,707,128340,127634
347,0,理工类,354,773,129113,128341
348,0,理工类,353,681,129794,129114
349,0,理工类,352,723,130517,129795
